treeID	avgBetweenness	avgClusteringCoeff	avgInDegree	avgOutDegree	diameter	edgeCount	meanDistance	medianDegree	triad1	triad10	triad11	triad12	triad13	triad14	triad15	triad16	triad2	triad3	triad4	triad5	triad6	triad7	triad8	triad9	vertexCount	label
110	5.864583333333333	0.47916666666666663	2.75	2.75	0.8333333333333334	34.0	0.6807860644257704	5.5	5.0	0.0	4.0	1.0	0.0	3.0	4.0	1.0	13.0	8.0	1.0	1.0	4.0	8.0	3.0	0.0	8.0	0.0
111	11.314814814814815	0.5925925925925927	2.3333333333333335	2.3333333333333335	0.7	34.0	0.5359848484848485	4.0	14.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	23.0	8.0	2.0	4.0	9.0	9.0	5.0	4.0	9.0	0.0
112	10.518518518518519	0.7074074074074075	2.2222222222222223	2.2222222222222223	0.6363636363636364	34.0	0.5343879976232918	5.0	10.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	28.0	1.0	5.0	6.0	17.0	2.0	1.0	7.0	9.0	0.0
113	9.22	0.5452380952380953	3.2	3.2	0.7272727272727273	43.0	0.5857231657231657	6.5	8.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	35.0	11.0	3.0	7.0	15.0	9.0	7.0	4.0	10.0	0.0
114	6.833333333333333	0.4185185185185185	2.0	2.0	1.0	34.0	0.6558608058608059	5.0	12.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	35.0	6.0	3.0	3.0	14.0	1.0	1.0	4.0	9.0	0.0
115	10.814814814814815	0.6698412698412699	2.4444444444444446	2.4444444444444446	0.7	34.0	0.5247251296270903	5.0	10.0	2.0	0.0	2.0	1.0	1.0	2.0	0.0	27.0	1.0	2.0	6.0	13.0	7.0	5.0	5.0	9.0	0.0
116	16.868055555555554	0.390079365079365	2.8333333333333335	2.8333333333333335	0.5555555555555556	58.0	0.4792307587883484	6.0	37.0	3.0	0.0	3.0	5.0	5.0	1.0	0.0	77.0	12.0	10.0	13.0	35.0	8.0	5.0	6.0	12.0	0.0
117	11.566666666666666	0.42000000000000004	2.9	2.9	0.6666666666666666	43.0	0.5449571751777633	6.0	12.0	1.0	4.0	4.0	2.0	4.0	2.0	0.0	37.0	12.0	4.0	6.0	14.0	9.0	5.0	4.0	10.0	0.0
118	4.333333333333333	0.6083333333333333	2.875	2.875	0.8333333333333334	46.0	0.6898049866799868	6.5	2.0	0.0	2.0	1.0	0.0	6.0	5.0	0.0	14.0	6.0	1.0	2.0	6.0	7.0	2.0	2.0	8.0	0.0
119	6.018518518518518	0.36666666666666664	1.8888888888888888	1.8888888888888888	0.8	34.0	0.6061253561253561	4.0	11.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	37.0	3.0	4.0	5.0	15.0	2.0	1.0	3.0	9.0	0.0
120	17.49722222222222	0.42539682539682544	2.5833333333333335	2.5833333333333335	0.6666666666666666	58.0	0.48334857535502435	5.0	45.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	84.0	6.0	7.0	15.0	27.0	11.0	5.0	13.0	12.0	0.0
121	4.916666666666666	0.6375	2.5	2.5	0.8333333333333334	34.0	0.6582115800865801	5.0	1.0	4.0	0.0	0.0	1.0	5.0	1.0	0.0	17.0	2.0	2.0	6.0	9.0	2.0	0.0	6.0	8.0	0.0
122	12.318181818181818	0.577056277056277	2.909090909090909	2.909090909090909	0.6666666666666666	58.0	0.5324910383733914	5.0	17.0	4.0	0.0	4.0	0.0	5.0	3.0	0.0	59.0	5.0	7.0	15.0	26.0	6.0	1.0	13.0	11.0	0.0
123	16.444444444444446	0.5375	2.75	2.75	0.625	58.0	0.49264781199765717	5.0	45.0	3.0	2.0	3.0	1.0	2.0	5.0	0.0	77.0	13.0	5.0	11.0	30.0	11.0	6.0	6.0	12.0	0.0
124	11.045454545454545	0.5597402597402598	3.1818181818181817	3.1818181818181817	0.7272727272727273	58.0	0.5842466942945411	7.0	25.0	0.0	3.0	5.0	2.0	6.0	6.0	2.0	43.0	24.0	4.0	7.0	18.0	11.0	9.0	0.0	11.0	0.0
125	18.192307692307686	0.5598901098901099	3.6153846153846154	3.6153846153846154	0.6875	78.0	0.5176569196660291	6.0	47.0	3.0	9.0	10.0	1.0	9.0	4.0	3.0	85.0	22.0	10.0	15.0	29.0	23.0	10.0	6.0	13.0	0.0
126	9.483333333333333	0.38	2.5	2.5	0.7	43.0	0.563661501896796	5.0	21.0	1.0	2.0	3.0	1.0	1.0	2.0	1.0	40.0	9.0	3.0	4.0	15.0	8.0	7.0	2.0	10.0	0.0
127	5.470370370370371	0.6227513227513228	3.111111111111111	3.111111111111111	0.75	46.0	0.6591899386017033	7.0	5.0	1.0	0.0	3.0	1.0	5.0	7.0	1.0	20.0	11.0	1.0	4.0	11.0	9.0	3.0	2.0	9.0	0.0
128	13.075757575757574	0.5354978354978355	2.727272727272727	2.727272727272727	0.6923076923076923	58.0	0.521413038099335	6.0	24.0	5.0	2.0	1.0	4.0	5.0	0.0	0.0	62.0	6.0	9.0	7.0	19.0	11.0	5.0	5.0	11.0	0.0
129	21.208333333333332	0.44801587301587303	2.4166666666666665	2.4166666666666665	0.5882352941176471	58.0	0.44470023275298337	5.0	49.0	3.0	1.0	2.0	1.0	2.0	1.0	0.0	88.0	10.0	8.0	11.0	26.0	6.0	5.0	7.0	12.0	0.0
130	9.21875	0.42499999999999993	1.75	1.75	0.8	25.0	0.5333333333333333	3.5	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	3.0	7.0	12.0	0.0	0.0	4.0	8.0	0.0
131	12.61111111111111	0.5148148148148147	2.4444444444444446	2.4444444444444446	0.6363636363636364	34.0	0.5247078629431571	5.0	7.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	25.0	3.0	4.0	6.0	19.0	4.0	2.0	7.0	9.0	0.0
132	11.148148148148149	0.5259259259259259	2.111111111111111	2.111111111111111	0.7	34.0	0.5151983818650485	4.0	8.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	36.0	1.0	4.0	6.0	14.0	3.0	1.0	7.0	9.0	0.0
133	9.954545454545455	0.777056277056277	3.3636363636363638	3.3636363636363638	0.75	58.0	0.5941750586874425	7.0	21.0	3.0	3.0	2.0	4.0	9.0	5.0	1.0	39.0	19.0	8.0	7.0	18.0	13.0	6.0	7.0	11.0	0.0
134	9.549999999999999	0.6926406926406927	3.6363636363636362	3.6363636363636362	0.6923076923076923	58.0	0.5907664703717335	8.0	10.0	7.0	3.0	8.0	4.0	7.0	4.0	0.0	43.0	10.0	7.0	10.0	22.0	11.0	9.0	10.0	11.0	0.0
135	8.7	0.32666666666666666	1.9	1.9	0.8333333333333334	34.0	0.5824040157373491	3.0	33.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	47.0	11.0	2.0	1.0	8.0	9.0	4.0	1.0	10.0	0.0
136	12.681818181818182	0.6376623376623377	2.727272727272727	2.727272727272727	0.6428571428571428	46.0	0.534746410710033	6.0	25.0	4.0	0.0	4.0	2.0	3.0	1.0	0.0	58.0	6.0	5.0	7.0	27.0	4.0	6.0	13.0	11.0	0.0
137	9.416666666666668	0.5066666666666666	2.9	2.9	0.6666666666666666	43.0	0.5668363215731638	5.5	9.0	3.0	1.0	3.0	0.0	5.0	4.0	0.0	37.0	11.0	6.0	9.0	18.0	5.0	6.0	3.0	10.0	0.0
138	5.708333333333334	0.45000000000000007	2.375	2.375	0.8333333333333334	34.0	0.6369047619047619	5.0	2.0	2.0	1.0	0.0	3.0	1.0	1.0	0.0	19.0	3.0	2.0	3.0	9.0	6.0	1.0	3.0	8.0	0.0
139	14.116666666666665	0.4309523809523809	2.7	2.7	0.7272727272727273	46.0	0.5357783393077511	6.0	13.0	3.0	0.0	2.0	3.0	5.0	0.0	0.0	34.0	6.0	9.0	10.0	22.0	5.0	3.0	5.0	10.0	0.0
140	7.133333333333333	0.7157142857142856	2.4	2.4	1.0	46.0	0.6541891493439481	4.5	11.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	56.0	4.0	1.0	6.0	20.0	4.0	0.0	9.0	10.0	0.0
141	4.833333333333333	0.5833333333333334	1.5	1.5	1.0	25.0	0.8313492063492062	3.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	6.0	0.0
142	19.97222222222222	0.4531746031746032	2.5	2.5	0.75	58.0	0.45654188948306595	4.5	40.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	94.0	5.0	10.0	9.0	33.0	6.0	3.0	13.0	12.0	0.0
143	13.60833333333333	0.5961904761904762	2.2	2.2	0.7777777777777777	46.0	0.5028720462543992	5.0	18.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0	49.0	4.0	5.0	6.0	20.0	1.0	0.0	10.0	10.0	0.0
144	6.801666666666667	0.6833333333333333	3.2	3.2	1.0	58.0	0.6661779448621554	6.0	11.0	1.0	4.0	2.0	2.0	1.0	7.0	2.0	32.0	15.0	3.0	4.0	14.0	14.0	2.0	6.0	10.0	0.0
145	7.833333333333333	0.5185185185185186	2.0	2.0	1.0	34.0	0.6354166666666666	3.0	15.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	33.0	6.0	3.0	2.0	10.0	4.0	4.0	2.0	9.0	0.0
146	6.972222222222222	0.48148148148148145	2.7777777777777777	2.7777777777777777	0.75	43.0	0.6234997029114677	6.0	9.0	2.0	4.0	2.0	0.0	3.0	4.0	1.0	22.0	14.0	3.0	3.0	6.0	7.0	4.0	0.0	9.0	0.0
147	7.694444444444445	0.4740740740740741	2.111111111111111	2.111111111111111	0.7142857142857143	34.0	0.566264654009752	5.0	8.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	34.0	3.0	3.0	6.0	18.0	1.0	0.0	6.0	9.0	0.0
148	13.316666666666663	0.688095238095238	2.3	2.3	0.6363636363636364	43.0	0.5103721424774057	4.5	17.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	45.0	2.0	4.0	11.0	22.0	2.0	0.0	9.0	10.0	0.0
149	8.727272727272727	0.5948051948051948	3.5454545454545454	3.5454545454545454	0.6923076923076923	58.0	0.6036243168596108	7.0	11.0	6.0	3.0	2.0	4.0	10.0	5.0	0.0	44.0	11.0	11.0	10.0	20.0	15.0	5.0	8.0	11.0	0.0
150	12.814814814814815	0.6555555555555556	2.3333333333333335	2.3333333333333335	0.6363636363636364	34.0	0.507377872290153	6.0	9.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	27.0	3.0	4.0	2.0	18.0	6.0	2.0	9.0	9.0	0.0
151	9.2	0.5042857142857142	2.1	2.1	0.7142857142857143	34.0	0.5737111551159539	4.5	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	3.0	9.0	20.0	0.0	0.0	11.0	10.0	0.0
152	10.133333333333333	0.55	2.5	2.5	0.75	34.0	0.563951289938132	5.0	2.0	3.0	0.0	1.0	1.0	2.0	0.0	0.0	12.0	2.0	5.0	5.0	10.0	5.0	1.0	7.0	8.0	0.0
153	11.888888888888888	0.5873015873015873	2.3333333333333335	2.3333333333333335	0.7777777777777777	34.0	0.5454616461969403	4.0	13.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	27.0	4.0	3.0	2.0	10.0	9.0	6.0	3.0	9.0	0.0
154	14.689393939393938	0.5073593073593075	2.5454545454545454	2.5454545454545454	0.6153846153846154	43.0	0.5035758062496031	5.0	26.0	3.0	1.0	2.0	2.0	2.0	2.0	0.0	63.0	14.0	6.0	7.0	23.0	8.0	2.0	4.0	11.0	0.0
155	17.181818181818183	0.5205627705627706	2.6363636363636362	2.6363636363636362	0.6923076923076923	46.0	0.4898532839709311	4.0	30.0	2.0	1.0	2.0	3.0	4.0	2.0	0.0	55.0	15.0	6.0	10.0	17.0	10.0	5.0	3.0	11.0	0.0
156	5.851851851851851	0.7608465608465609	3.111111111111111	3.111111111111111	0.7	43.0	0.6250841750841751	7.0	2.0	6.0	1.0	2.0	3.0	5.0	2.0	0.0	19.0	4.0	3.0	6.0	14.0	6.0	2.0	9.0	9.0	0.0
157	18.583333333333336	0.5071428571428571	1.9	1.9	0.5333333333333333	34.0	0.4322128851540616	4.0	28.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	44.0	3.0	5.0	5.0	25.0	3.0	0.0	4.0	10.0	0.0
158	6.65625	0.4333333333333333	2.5	2.5	0.75	34.0	0.6024621212121212	5.0	6.0	2.0	1.0	0.0	1.0	2.0	2.0	0.0	8.0	4.0	4.0	5.0	9.0	8.0	3.0	1.0	8.0	0.0
159	12.84265873015873	0.6978174603174604	3.3333333333333335	3.3333333333333335	0.6666666666666666	58.0	0.5421582774523951	6.0	28.0	8.0	4.0	2.0	1.0	10.0	6.0	1.0	75.0	14.0	13.0	12.0	19.0	17.0	3.0	7.0	12.0	0.0
160	5.562499999999999	0.5	2.25	2.25	1.0	34.0	0.721875	5.0	4.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	19.0	9.0	1.0	2.0	5.0	6.0	2.0	4.0	8.0	0.0
161	10.296296296296296	0.47407407407407415	2.3333333333333335	2.3333333333333335	0.7	34.0	0.5375251382604325	5.0	12.0	2.0	0.0	1.0	0.0	4.0	1.0	0.0	25.0	4.0	3.0	5.0	14.0	5.0	5.0	3.0	9.0	0.0
162	10.840277777777777	0.548015873015873	3.1666666666666665	3.1666666666666665	0.6923076923076923	58.0	0.5712162429074193	6.0	37.0	2.0	4.0	4.0	3.0	6.0	9.0	0.0	69.0	25.0	5.0	8.0	28.0	8.0	8.0	4.0	12.0	0.0
163	8.5	0.6208333333333333	2.75	2.75	0.8571428571428571	34.0	0.6117500146911913	5.5	3.0	1.0	1.0	2.0	1.0	3.0	3.0	0.0	14.0	4.0	3.0	1.0	4.0	7.0	5.0	4.0	8.0	0.0
164	4.928571428571429	0.6666666666666666	1.8571428571428572	1.8571428571428572	1.0	25.0	0.6819470212327355	4.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	1.0	2.0	3.0	8.0	2.0	0.0	3.0	7.0	0.0
165	7.216666666666666	0.520952380952381	2.6	2.6	1.0	43.0	0.6547023809523809	5.0	19.0	0.0	3.0	3.0	1.0	3.0	3.0	1.0	41.0	15.0	1.0	4.0	12.0	9.0	2.0	3.0	10.0	0.0
166	11.166666666666668	0.6895238095238094	2.7	2.7	0.6153846153846154	43.0	0.5239194139194139	5.5	11.0	3.0	0.0	0.0	0.0	3.0	3.0	0.0	40.0	7.0	4.0	8.0	21.0	6.0	2.0	12.0	10.0	0.0
167	7.3125	0.4583333333333333	2.375	2.375	0.6666666666666666	34.0	0.5988636363636363	4.5	6.0	3.0	1.0	1.0	2.0	1.0	0.0	0.0	13.0	4.0	2.0	3.0	6.0	9.0	5.0	0.0	8.0	0.0
168	15.401515151515149	0.5175324675324675	3.0	3.0	0.6923076923076923	46.0	0.5329522140263828	6.0	22.0	1.0	1.0	5.0	3.0	4.0	3.0	0.0	47.0	5.0	8.0	15.0	29.0	5.0	6.0	11.0	11.0	0.0
169	9.933333333333332	0.66	2.9	2.9	0.8	46.0	0.5684737484737484	5.0	13.0	0.0	2.0	3.0	1.0	7.0	2.0	1.0	36.0	6.0	4.0	5.0	22.0	8.0	4.0	6.0	10.0	0.0
170	16.318181818181817	0.5874458874458873	2.5454545454545454	2.5454545454545454	0.6428571428571428	43.0	0.4854611522730014	5.0	33.0	2.0	1.0	2.0	0.0	3.0	1.0	1.0	55.0	8.0	8.0	9.0	20.0	11.0	5.0	6.0	11.0	0.0
171	6.312499999999999	0.7541666666666667	2.875	2.875	0.75	34.0	0.6354624542124541	6.5	2.0	2.0	1.0	3.0	1.0	4.0	3.0	0.0	11.0	2.0	1.0	3.0	11.0	3.0	3.0	6.0	8.0	0.0
172	7.175	0.41952380952380947	2.5	2.5	0.8333333333333334	43.0	0.6183152958152959	5.0	23.0	0.0	0.0	2.0	0.0	2.0	3.0	1.0	33.0	12.0	5.0	6.0	15.0	12.0	3.0	3.0	10.0	0.0
173	15.497435897435897	0.4864468864468864	3.076923076923077	3.076923076923077	0.6666666666666666	78.0	0.5039613064380866	6.0	38.0	7.0	0.0	2.0	1.0	1.0	3.0	0.0	112.0	10.0	17.0	19.0	44.0	9.0	4.0	19.0	13.0	0.0
174	9.6	0.41666666666666663	2.0	2.0	0.8333333333333334	34.0	0.5480521817363924	3.0	28.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	45.0	10.0	3.0	3.0	14.0	6.0	4.0	2.0	10.0	0.0
175	4.541666666666666	0.6458333333333333	2.25	2.25	1.0	34.0	0.8026360544217688	4.5	3.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	20.0	3.0	0.0	0.0	15.0	1.0	1.0	6.0	8.0	0.0
176	12.515151515151514	0.4848484848484848	2.0	2.0	0.6666666666666666	43.0	0.5060168136582434	4.0	40.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	70.0	8.0	5.0	6.0	22.0	4.0	2.0	3.0	11.0	0.0
177	10.174999999999999	0.41	2.5	2.5	0.6363636363636364	46.0	0.5342883406022791	5.0	18.0	3.0	0.0	1.0	1.0	4.0	2.0	0.0	39.0	10.0	6.0	7.0	15.0	8.0	4.0	2.0	10.0	0.0
178	5.314814814814815	0.4555555555555555	2.3333333333333335	2.3333333333333335	1.0	34.0	0.6781986531986531	4.0	9.0	1.0	0.0	2.0	1.0	3.0	2.0	1.0	32.0	10.0	2.0	4.0	11.0	5.0	0.0	1.0	9.0	0.0
179	5.875	0.4166666666666667	1.75	1.75	1.0	34.0	0.6603174603174604	3.5	7.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	25.0	5.0	1.0	1.0	10.0	2.0	1.0	1.0	8.0	0.0
180	7.348484848484848	0.5785714285714286	2.8181818181818183	2.8181818181818183	1.0	58.0	0.6734553325462417	5.0	27.0	0.0	0.0	1.0	0.0	4.0	5.0	2.0	52.0	20.0	5.0	6.0	21.0	10.0	3.0	9.0	11.0	0.0
181	15.787878787878787	0.6994949494949494	2.5454545454545454	2.5454545454545454	0.75	58.0	0.5125147579693033	5.0	35.0	2.0	0.0	1.0	1.0	6.0	2.0	1.0	55.0	7.0	7.0	7.0	22.0	8.0	6.0	5.0	11.0	0.0
182	7.573333333333333	0.7309523809523809	3.5	3.5	0.7272727272727273	58.0	0.6181651681651682	7.0	4.0	4.0	0.0	4.0	1.0	10.0	2.0	1.0	25.0	5.0	6.0	9.0	20.0	9.0	4.0	16.0	10.0	0.0
183	9.016666666666666	0.4666666666666666	2.3	2.3	0.75	34.0	0.5648268398268399	4.5	22.0	0.0	0.0	1.0	1.0	5.0	0.0	1.0	46.0	9.0	2.0	5.0	12.0	9.0	4.0	3.0	10.0	0.0
184	7.333333333333333	0.6301587301587301	2.7777777777777777	2.7777777777777777	0.75	43.0	0.6266554433221099	6.0	3.0	5.0	0.0	4.0	3.0	3.0	3.0	0.0	30.0	8.0	1.0	5.0	10.0	2.0	2.0	5.0	9.0	0.0
185	7.425925925925926	0.44814814814814813	2.111111111111111	2.111111111111111	0.7142857142857143	34.0	0.5899801587301587	4.0	14.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	30.0	5.0	4.0	3.0	11.0	7.0	3.0	3.0	9.0	0.0
186	7.0	0.619047619047619	2.2857142857142856	2.2857142857142856	0.8333333333333334	25.0	0.6055555555555555	4.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	10.0	1.0	1.0	4.0	4.0	2.0	2.0	5.0	7.0	0.0
187	6.166666666666666	0.5366666666666667	2.0	2.0	0.75	34.0	0.6433333333333333	3.0	22.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	52.0	2.0	4.0	8.0	19.0	3.0	0.0	5.0	10.0	0.0
188	7.563333333333333	0.5142857142857142	3.4	3.4	0.7272727272727273	58.0	0.6146578911284794	7.0	8.0	3.0	2.0	2.0	2.0	7.0	2.0	1.0	21.0	5.0	7.0	8.0	22.0	13.0	8.0	9.0	10.0	0.0
189	12.88888888888889	0.35185185185185186	1.8888888888888888	1.8888888888888888	0.6	34.0	0.48282639655188675	3.0	16.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	33.0	3.0	3.0	5.0	11.0	6.0	2.0	2.0	9.0	0.0
190	10.291666666666666	0.55	1.625	1.625	0.5454545454545455	25.0	0.4777847152847153	4.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1.0	2.0	15.0	0.0	0.0	5.0	8.0	0.0
191	9.416666666666668	0.5013888888888889	2.8333333333333335	2.8333333333333335	1.0	58.0	0.6760966627322677	5.0	33.0	0.0	0.0	0.0	3.0	3.0	0.0	1.0	89.0	8.0	5.0	9.0	30.0	10.0	13.0	16.0	12.0	0.0
192	8.353333333333332	0.5995238095238096	3.0	3.0	0.6666666666666666	58.0	0.5778388278388278	6.0	11.0	6.0	1.0	3.0	2.0	2.0	3.0	0.0	28.0	6.0	5.0	10.0	24.0	6.0	5.0	8.0	10.0	0.0
193	7.9899999999999975	0.6057142857142858	3.0	3.0	0.7777777777777777	46.0	0.5980808080808081	6.0	7.0	4.0	0.0	1.0	2.0	7.0	4.0	0.0	44.0	7.0	3.0	8.0	11.0	10.0	5.0	7.0	10.0	0.0
194	9.888888888888888	0.38518518518518513	2.0	2.0	0.7142857142857143	34.0	0.5450396825396825	4.0	13.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	34.0	3.0	3.0	5.0	13.0	5.0	0.0	1.0	9.0	0.0
195	6.333333333333334	0.33749999999999997	2.25	2.25	1.0	34.0	0.7384199134199133	5.0	6.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	14.0	7.0	3.0	1.0	9.0	8.0	3.0	1.0	8.0	0.0
196	6.87037037037037	0.4629629629629629	2.4444444444444446	2.4444444444444446	0.8333333333333334	34.0	0.635978835978836	6.0	11.0	1.0	1.0	0.0	0.0	2.0	3.0	1.0	26.0	11.0	3.0	3.0	8.0	9.0	2.0	3.0	9.0	0.0
197	15.281818181818181	0.49069264069264074	2.3636363636363638	2.3636363636363638	0.6666666666666666	43.0	0.4973805348418352	4.0	41.0	2.0	1.0	2.0	0.0	2.0	2.0	0.0	47.0	8.0	7.0	10.0	28.0	8.0	1.0	6.0	11.0	0.0
198	6.129629629629629	0.4222222222222222	2.111111111111111	2.111111111111111	0.8	34.0	0.6287185581303228	5.0	10.0	2.0	0.0	1.0	1.0	4.0	0.0	1.0	36.0	10.0	2.0	5.0	9.0	2.0	0.0	1.0	9.0	0.0
199	10.445238095238093	0.64	2.7	2.7	0.6666666666666666	43.0	0.548405629458261	5.5	12.0	5.0	1.0	2.0	0.0	3.0	0.0	0.0	35.0	2.0	6.0	9.0	27.0	4.0	3.0	11.0	10.0	0.0
200	13.743055555555555	0.603042328042328	2.8333333333333335	2.8333333333333335	0.6923076923076923	58.0	0.5218951981014425	6.5	44.0	5.0	0.0	4.0	2.0	4.0	2.0	1.0	69.0	21.0	12.0	9.0	25.0	8.0	4.0	10.0	12.0	0.0
201	9.265151515151514	0.4638528138528138	3.1818181818181817	3.1818181818181817	0.7272727272727273	58.0	0.5825091129903963	7.0	19.0	1.0	4.0	2.0	3.0	4.0	5.0	1.0	55.0	15.0	3.0	8.0	13.0	20.0	7.0	5.0	11.0	0.0
202	9.5625	0.5625	2.125	2.125	0.75	34.0	0.5475545288045288	4.0	8.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	13.0	6.0	3.0	3.0	10.0	2.0	3.0	1.0	8.0	0.0
203	10.277777777777779	0.28148148148148144	2.0	2.0	0.75	34.0	0.5383566052683699	4.0	16.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	29.0	6.0	3.0	5.0	10.0	5.0	6.0	0.0	9.0	0.0
204	5.714285714285714	0.4857142857142857	1.7142857142857142	1.7142857142857142	1.0	25.0	0.6530303030303031	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	1.0	1.0	2.0	7.0	2.0	0.0	3.0	7.0	0.0
205	11.574074074074074	0.42592592592592593	2.3333333333333335	2.3333333333333335	0.6363636363636364	34.0	0.5163666580333247	5.0	11.0	2.0	0.0	2.0	0.0	2.0	2.0	0.0	27.0	3.0	3.0	7.0	13.0	5.0	5.0	2.0	9.0	0.0
206	5.1875	0.5458333333333334	1.625	1.625	1.0	25.0	0.6588068181818182	3.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	23.0	2.0	2.0	3.0	11.0	3.0	0.0	2.0	8.0	0.0
207	18.045454545454547	0.49090909090909096	2.272727272727273	2.272727272727273	0.5625	46.0	0.45664547709130365	6.0	34.0	3.0	0.0	3.0	1.0	3.0	1.0	0.0	67.0	10.0	4.0	8.0	21.0	3.0	5.0	2.0	11.0	0.0
208	12.09	0.4966666666666667	2.6	2.6	0.6666666666666666	46.0	0.5325994473362894	5.5	15.0	4.0	2.0	2.0	2.0	2.0	1.0	0.0	39.0	8.0	5.0	10.0	16.0	6.0	6.0	2.0	10.0	0.0
209	10.944444444444445	0.6391534391534393	1.8888888888888888	1.8888888888888888	1.0	34.0	0.5844928355957768	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	5.0	8.0	19.0	0.0	0.0	9.0	9.0	0.0
210	6.09074074074074	0.8333333333333334	3.111111111111111	3.111111111111111	0.75	46.0	0.6574721574721575	7.0	5.0	2.0	1.0	4.0	1.0	5.0	7.0	0.0	19.0	10.0	0.0	5.0	13.0	5.0	1.0	6.0	9.0	0.0
211	6.537037037037037	0.5481481481481482	2.3333333333333335	2.3333333333333335	0.7142857142857143	34.0	0.6120999915117563	5.0	12.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	26.0	9.0	1.0	4.0	13.0	6.0	2.0	2.0	9.0	0.0
212	8.606666666666667	0.57	2.5	2.5	0.8333333333333334	46.0	0.597042402042402	4.5	14.0	0.0	0.0	3.0	0.0	2.0	4.0	0.0	48.0	12.0	2.0	4.0	17.0	7.0	0.0	7.0	10.0	0.0
213	7.166666666666667	0.3185185185185185	2.0	2.0	0.7142857142857143	34.0	0.5851648351648352	4.0	17.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	27.0	8.0	3.0	4.0	13.0	2.0	2.0	1.0	9.0	0.0
214	6.92037037037037	0.7518518518518519	3.111111111111111	3.111111111111111	0.7777777777777777	43.0	0.6182379349046015	6.0	2.0	3.0	2.0	4.0	4.0	5.0	3.0	0.0	22.0	5.0	1.0	4.0	17.0	4.0	3.0	5.0	9.0	0.0
215	11.303030303030305	0.3777056277056277	2.272727272727273	2.272727272727273	0.6666666666666666	43.0	0.5331796545700289	4.0	35.0	1.0	1.0	1.0	0.0	3.0	2.0	0.0	63.0	10.0	6.0	9.0	23.0	7.0	0.0	4.0	11.0	0.0
216	7.016666666666666	0.45	1.7	1.7	1.0	34.0	0.6663540163540164	3.5	29.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	55.0	4.0	3.0	4.0	18.0	0.0	2.0	3.0	10.0	0.0
217	5.851851851851851	0.6037037037037036	2.4444444444444446	2.4444444444444446	0.8	34.0	0.6521519148970129	5.0	10.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	26.0	12.0	1.0	3.0	10.0	10.0	1.0	5.0	9.0	0.0
218	14.0	0.5776190476190476	2.7	2.7	0.6666666666666666	43.0	0.50531279178338	6.0	14.0	2.0	1.0	1.0	2.0	2.0	1.0	0.0	36.0	3.0	5.0	7.0	23.0	10.0	2.0	11.0	10.0	0.0
